"Unique ID";"Date Taken (America/New_York)";"Time Taken (America/New_York)";"Time Spent";"Q1 - Which Title Best Fits your Current Role?";"Q2 - Did you switch careers into Data?";"Q3 - Current Yearly Salary (in USD)";"Q4 - What Industry do you work in?";"Q5 - Favorite Programming Language";"Q6 - Happiness with your Current Position Salary";"Q6 - Happiness with Current Position Work/Life Balance";"Q6 - Happiness with Current Position Coworkers";"Q6 - Happiness with Current Position Management";"Q6 - Happiness with Current Position Upward Mobility";"Q6 - Happiness with Current Position Learning New Things";"Q7 - How difficult was it for you to break into Data?";"Q8 - Most important thing in a new job today";"Q9 - Male/Female?";"Q10 - Current Age";"Q11 - Which Country do you live in?";"Q12 - Highest Level of Education";"Q13 - Ethnicity"
"62a58d20575fa3a5ae8b6969";"2022-06-12";"02:52:00";"00:01:31";"Data Analyst";"Yes";"41k-65k";"Healthcare";"Python";8;5;8;8;5;10;"Difficult";"Remote Work";"Female";34;"Other";"Masters";"White or Caucasian"
"62a58faf2e54c9003e55ef2e";"2022-06-12";"03:03:00";"00:01:20";"Student/Looking/None";"No";"0-40k";"Education";"Python";2;5;5;5;2;4;"Difficult";"Better Salary";"Male";27;"Other";"Bachelors";"White or Caucasian"
"62a5998fbc6861bf31798ef0";"2022-06-12";"03:45:00";"00:01:58";"Business Intelligence";"Yes";"0-40k";"Tech";"Python";7;8;8;8;8;7;"Neither easy nor difficult";"Good Culture";"Male";27;"Other";"Masters";"White or Caucasian"
"62a59cd2cec54911e9cd251a";"2022-06-12";"03:59:00";"00:03:34";"Student/Looking/None";"No";"0-40k";"Education";"R";1;1;2;1;0;3;"Neither easy nor difficult";"Good Work/Life Balance";"Male";30;"Other";"Associates";"Black or African American"
"62a59d007dc029e2d66eb8f9";"2022-06-12";"04:00:00";"00:01:29";"Data Analyst";"Yes";"66k-85k";"Other";"SQL";2;0;0;0;0;2;"Difficult";"Better Salary";"Female";33;"United States";"Bachelors";"White or Caucasian"
"62a5a124cec54911e9cd29f5";"2022-06-12";"04:17:00";"00:01:57";"Data Analyst";"Yes";"86k-105k";"Finance";"Python";3;3;4;4;4;4;"Difficult";"Good Culture";"Male";47;"India";"Masters";"Indian"
"62a5a44b24a26260273af0fc";"2022-06-12";"04:31:00";"00:01:34";"Data Analyst";"Yes";"66k-85k";"Other";"SQL";4;5;4;5;4;4;"Difficult";"Other";"Male";27;"United States";"Masters";"Asian or Asian American"
"62a5a931cec54911e9cd3333";"2022-06-12";"04:52:00";"00:03:19";"Data Analyst";"No";"0-40k";"Healthcare";"Python";6;7;8;7;6;7;"Neither easy nor difficult";"Better Salary";"Male";26;"India";"Bachelors";"Asian or Asian American"
"62a5bea05d257a28a3106f7e";"2022-06-12";"06:23:00";"00:01:41";"Data Analyst";"No";"0-40k";"Finance";"Python";2;3;2;5;5;6;"Neither easy nor difficult";"Remote Work";"Female";35;"India";"Masters";"Asian or Asian American"
"62a5c571575fa3a5ae8baaa1";"2022-06-12";"06:52:00";"00:01:11";"Data Analyst";"Yes";"86k-105k";"Education";"Python";0;1;1;0;0;0;"Neither easy nor difficult";"Good Culture";"Male";31;"United States";"Masters";"Hispanic or Latino"
"62a5cb12cf25554317330d69";"2022-06-12";"07:16:00";"00:03:44";"Data Analyst";"Yes";"0-40k";"Education";"Python";2;1;2;3;4;3;"Difficult";"Remote Work";"Male";25;"Other";"Bachelors";"Black or African American"
"62a5cba2575fa3a5ae8bb122";"2022-06-12";"07:18:00";"00:02:11";"Data Engineer";"Yes";"66k-85k";"Real Estate";"Python";3;10;8;8;10;10;"Easy";"Remote Work";"Male";27;"United States";"Bachelors";"White or Caucasian"
"62a5d350f3072dd892652c70";"2022-06-12";"07:51:00";"00:01:57";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";5;8;3;2;4;8;"Neither easy nor difficult";"Good Culture";"Male";32;"Other";"Bachelors";"White or Caucasian"
"62a5db29cf2555431733248f";"2022-06-12";"08:25:00";"00:02:42";"Student/Looking/None";"Yes";"0-40k";"Real Estate";"Python";0;3;3;3;3;6;"Difficult";"Good Work/Life Balance";"Male";47;"Other";"Bachelors";"White or Caucasian"
"62a5e69f24a26260273b42bf";"2022-06-12";"09:14:00";"00:01:31";"Other";"No";"66k-85k";"Finance";"Python";0;10;10;5;0;0;"Neither easy nor difficult";"Good Work/Life Balance";"Female";30;"United States";"Masters";"Asian or Asian American"
"62a5ea667dc029e2d66f153d";"2022-06-12";"09:30:00";"00:01:52";"Data Analyst";"Yes";"106k-125k";"Other";"Python";8;6;6;7;9;10;"Easy";"Better Salary";"Female";35;"United States";"Masters";"Black or African American"
"62a5ebe05d257a28a310ac53";"2022-06-12";"09:36:00";"00:02:16";"Data Analyst";"Yes";"41k-65k";"Finance";"Python";6;9;5;7;8;9;"Difficult";"Remote Work";"Male";25;"United States";"High School";"Hispanic or Latino"
"62a5edb2575fa3a5ae8bdba5";"2022-06-12";"09:44:00";"00:03:02";"Other";"No";"66k-85k";"Other";"Python";3;6;6;6;6;6;"Neither easy nor difficult";"Better Salary";"Male";27;"United States";"Bachelors";"White or Caucasian"
"62a5edba0a77c1a77f68f1b5";"2022-06-12";"09:44:00";"00:01:20";"Data Analyst";"Yes";"41k-65k";"Healthcare";"R";1;5;3;3;6;5;"Difficult";"Remote Work";"Female";27;"United States";"Masters";"Black or African American"
"62a5f332bc6861bf3179f631";"2022-06-12";"10:07:00";"00:01:52";"Student/Looking/None";"No";"0-40k";"Other";"Python";1;8;8;1;3;7;"Very Easy";"Better Salary";"Female";23;"India";"Masters";"Asian or Asian American"
"62a5f872bae91e4b8b861e53";"2022-06-12";"10:30:00";"00:02:10";"Data Scientist";"No";"41k-65k";"Other";"Python";9;10;10;10;10;10;"Neither easy nor difficult";"Good Culture";"Male";18;"United States";"Bachelors";"White or Caucasian"
"62a609b8f8f75616458875b7";"2022-06-12";"11:43:00";"00:01:42";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";8;10;9;6;8;9;"Easy";"Remote Work";"Female";28;"Other";"Masters";"Hispanic or Latino"
"62a609c4bc6861bf317a10a3";"2022-06-12";"11:44:00";"00:01:20";"Data Analyst";"Yes";"125k-150k";"Healthcare";"Python";7;6;8;8;8;7;"Easy";"Remote Work";"Male";28;"United States";"Bachelors";"White or Caucasian"
"62a61076f8f7561645887ded";"2022-06-12";"12:12:00";"00:01:35";"Student/Looking/None";"No";"0-40k";"Other";"Python";0;0;0;0;0;0;"Easy";"Good Work/Life Balance";"Female";26;"United States";"Bachelors";"Indian"
"62a615fd18134ddc75d1f1fa";"2022-06-12";"12:36:00";"00:01:57";"Student/Looking/None";"No";"0-40k";"Education";"Python";0;0;3;0;0;8;"Difficult";"Better Salary";"Male";27;"Other";"Bachelors";"Black or African American"
"62a617c30a77c1a77f6925fc";"2022-06-12";"12:43:00";"00:02:48";"Data Analyst";"No";"41k-65k";"Tech";"Python";9;7;9;10;10;10;"Neither easy nor difficult";"Good Work/Life Balance";"Female";22;"India";"Masters";"Asian or Asian American"
"62a618a9d8c00e9f541d3537";"2022-06-12";"12:47:00";"00:01:56";"Data Analyst";"Yes";"0-40k";"Tech";"R";0;8;7;6;3;9;"Very Difficult";"Better Salary";"Male";27;"United States";"High School";"White or Caucasian"
"62a61eb02e54c9003e5697f7";"2022-06-12";"13:13:00";"00:01:43";"Data Engineer";"Yes";"0-40k";"Other";"Python";5;7;6;8;7;7;"Neither easy nor difficult";"Good Work/Life Balance";"Male";28;"India";"Bachelors";"Asian or Asian American"
"62a6246df3072dd892659218";"2022-06-12";"13:37:00";"00:01:46";"Data Analyst";"Yes";"0-40k";"Tech";"Python";3;2;4;3;3;3;"Neither easy nor difficult";"Better Salary";"Male";25;"Other";"High School";"Black or African American"
"62a62a7124a26260273b94fa";"2022-06-12";"14:03:00";"00:01:52";"Data Analyst";"No";"0-40k";"Healthcare";"Python";2;6;6;7;7;9;"Difficult";"Better Salary";"Male";32;"United Kingdom";"Bachelors";"Hispanic or Latino"
"62a631782e54c9003e56ac36";"2022-06-12";"14:33:00";"00:10:34";"Student/Looking/None";"Yes";"0-40k";"Finance";"SQL";7;9;10;10;3;4;"Easy";"Remote Work";"Male";33;"Other";"Bachelors";"White or Caucasian"
"62a633b4d8c00e9f541d54a4";"2022-06-12";"14:43:00";"00:02:53";"Data Analyst";"No";"41k-65k";"Other";"Python";5;6;5;2;3;3;"Easy";"Remote Work";"Male";23;"Canada";"Masters";"Black or African American"
"62a639e05d257a28a3110ef5";"2022-06-12";"15:09:00";"00:01:49";"Student/Looking/None";"Yes";"0-40k";"Finance";"R";4;5;4;4;5;6;"Neither easy nor difficult";"Remote Work";"Female";40;"Other";"Bachelors";"Black or African American"
"62a642690f8c8599d5b2ab37";"2022-06-12";"15:45:00";"00:02:39";"Data Analyst";"Yes";"41k-65k";"Other";"Python";7;9;9;9;7;9;"Easy";"Better Salary";"Female";28;"United Kingdom";"Bachelors";"Asian or Asian American"
"62a64b4dd8c00e9f541d6d81";"2022-06-12";"16:23:00";"00:03:50";"Data Analyst";"No";"0-40k";"Real Estate";"R";3;7;8;6;6;9;"Difficult";"Remote Work";"Male";26;"Other";"High School";"Black or African American"
"62a64c6ecf2555431733a7a4";"2022-06-12";"16:28:00";"00:03:59";"Other";"Yes";"0-40k";"Tech";"Python";3;5;5;4;3;2;"Difficult";"Better Salary";"Female";24;"India";"Bachelors";"Asian or Asian American"
"62a654165d257a28a3112ac9";"2022-06-12";"17:01:00";"00:02:04";"Other";"Yes";"86k-105k";"Finance";"Python";7;5;5;8;8;8;"Neither easy nor difficult";"Remote Work";"Female";40;"United States";"Associates";"Mix"
"62a65618d8c00e9f541d783a";"2022-06-12";"17:09:00";"00:01:46";"Data Analyst";"Yes";"66k-85k";"Other";"Python";8;10;10;10;7;9;"Neither easy nor difficult";"Better Salary";"Male";26;"United States";"Bachelors";"Black or African American"
"62a65db824a26260273bc9ff";"2022-06-12";"17:42:00";"00:02:29";"Data Scientist";"Yes";"41k-65k";"Other";"Python";8;8;10;10;10;10;"Easy";"Good Culture";"Female";44;"United Kingdom";"Bachelors";"White or Caucasian"
"62a66558cf2555431733c0f9";"2022-06-12";"18:14:00";"00:01:58";"Other";"Yes";"66k-85k";"Other";"Python";7;9;8;8;6;6;"Neither easy nor difficult";"Better Salary";"Male";36;"United States";"Masters";"White or Caucasian"
"62a6772c18134ddc75d25895";"2022-06-12";"19:30:00";"00:01:37";"Data Analyst";"Yes";"0-40k";"Other";"Python";1;5;10;10;8;10;"Neither easy nor difficult";"Better Salary";"Male";30;"Other";"Bachelors";"Hispanic or Latino"
"62a68f1e0a77c1a77f69a381";"2022-06-12";"21:13:00";"00:04:36";"Other";"Yes";"0-40k";"Other";"Python";3;3;3;2;2;2;"Very Easy";"Good Work/Life Balance";"Male";48;"Other";"Masters";"Other"
"62a6a11a0a77c1a77f69b7cb";"2022-06-12";"22:29:00";"00:03:16";"Data Analyst";"Yes";"41k-65k";"Construction";"Other";1;4;1;2;2;3;"Easy";"Better Salary";"Female";30;"Canada";"Masters";"Asian or Asian American"
"62a6ac1524a26260273c1cd0";"2022-06-12";"23:16:00";"00:04:53";"Other";"No";"0-40k";"Telecommunication";"Python";3;8;8;5;3;5;"Difficult";"Better Salary";"Male";28;"India";"Bachelors";"Other"
"62a6b0790a77c1a77f69cb15";"2022-06-12";"23:35:00";"00:01:58";"Other";"No";"0-40k";"Tech";"Python";5;8;7;7;3;2;"Difficult";"Better Salary";"Male";25;"India";"Bachelors";"Indian"
"62a6bc6a18134ddc75d2a726";"2022-06-13";"00:26:00";"00:01:30";"Data Analyst";"No";"106k-125k";"Tech";"SQL";6;5;4;4;3;4;"Easy";"Better Salary";"Male";24;"United States";"Masters";"Indian"
"62a6c3d9cec54911e9ce7669";"2022-06-13";"00:58:00";"00:02:51";"Data Analyst";"Yes";"41k-65k";"Other";"Python";5;10;7;7;4;8;"Easy";"Better Salary";"Male";31;"United States";"Bachelors";"Black or African American"
"62a6d037cec54911e9ce862a";"2022-06-13";"01:50:00";"00:01:47";"Data Engineer";"No";"0-40k";"Real Estate";"Python";3;3;8;9;5;3;"Easy";"Better Salary";"Male";23;"United Kingdom";"Bachelors";"Other"
"62a6d2532e54c9003e575d9c";"2022-06-13";"01:59:00";"00:03:06";"Data Analyst";"No";"41k-65k";"Other";"Other";1;4;4;1;1;4;"Easy";"Good Culture";"Female";48;"United Kingdom";"Masters";"White or Caucasian"
"62a6dbcad8c00e9f541e1050";"2022-06-13";"02:40:00";"00:01:00";"Data Analyst";"Yes";"66k-85k";"Healthcare";"Python";6;9;8;8;8;7;"Neither easy nor difficult";"Better Salary";"Male";28;"United States";"Bachelors";"Black or African American"
"62a6e2815d257a28a311c8f9";"2022-06-13";"03:08:00";"00:02:04";"Data Analyst";"Yes";"41k-65k";"Other";"Python";5;7;7;7;7;7;"Difficult";"Better Salary";"Male";32;"United Kingdom";"Masters";"Hispanic or Latino"
"62a6ea03d8c00e9f541e3594";"2022-06-13";"03:40:00";"00:04:45";"Data Scientist";"Yes";"41k-65k";"Finance";"Python";5;7;7;4;5;7;"Neither easy nor difficult";"Better Salary";"Male";30;"Other";"Bachelors";"Asian or Asian American"
"62a7029ff8f7561645899bae";"2022-06-13";"05:25:00";"00:03:29";"Data Analyst";"Yes";"0-40k";"Other";"Python";5;5;7;7;7;8;"Neither easy nor difficult";"Good Work/Life Balance";"Male";32;"Other";"Masters";"White or Caucasian"
"62a7047c24a26260273c9646";"2022-06-13";"05:33:00";"00:01:50";"Data Analyst";"Yes";"0-40k";"Tech";"Python";0;3;0;1;0;0;"Easy";"Good Culture";"Female";30;"Other";"Masters";"Other"
"62a70b55cec54911e9cedd98";"2022-06-13";"06:03:00";"00:02:49";"Data Analyst";"Yes";"0-40k";"Other";"Python";4;2;5;2;4;4;"Neither easy nor difficult";"Good Work/Life Balance";"Female";35;"Other";"Masters";"White or Caucasian"
"62a73a37f8d5efcc22fcb724";"2022-06-13";"09:23:00";"00:01:09";"Manager";"Yes";"66k-85k";"Other";"Python";6;6;7;7;6;7;"Easy";"Good Culture";"Female";30;"United States";"Masters";"Asian or Asian American"
"62a73aa824a26260273d0172";"2022-06-13";"09:24:00";"00:01:26";"Data Analyst";"Yes";"41k-65k";"Tech";"Python";3;3;5;4;4;4;"Neither easy nor difficult";"Better Salary";"Male";48;"United States";"Bachelors";"White or Caucasian"
"62a73c5b0a77c1a77f6aba65";"2022-06-13";"09:32:00";"00:01:26";"Data Analyst";"Yes";"66k-85k";"Finance";"SQL";5;8;5;5;5;4;"Easy";"Remote Work";"Male";32;"Canada";"Masters";"Asian or Asian American"
"62a749ebd8c00e9f541efa36";"2022-06-13";"10:30:00";"00:01:12";"Manager";"Yes";"41k-65k";"Telecommunication";"Python";4;5;4;5;5;6;"Difficult";"Good Work/Life Balance";"Male";27;"India";"Bachelors";"Indian"
"62a74e28b4da29969c681108";"2022-06-13";"10:48:00";"00:01:34";"Other";"No";"41k-65k";"Tech";"Python";7;9;5;6;6;7;"Easy";"Other";"Male";27;"United Kingdom";"Masters";"White or Caucasian"
"62a758185d257a28a312bc94";"2022-06-13";"11:30:00";"00:02:45";"Student/Looking/None";"No";"0-40k";"Finance";"Python";8;7;6;7;8;10;"Neither easy nor difficult";"Remote Work";"Male";24;"Other";"Bachelors";"Black or African American"
"62a75a5418134ddc75d3d2f1";"2022-06-13";"11:40:00";"00:00:43";"Data Scientist";"Yes";"150k-225k";"Finance";"R";9;9;9;9;8;8;"Difficult";"Better Salary";"Male";42;"United States";"PhD";"Asian or Asian American"
"62a75ed0f8f75616458a5d1a";"2022-06-13";"11:59:00";"00:02:58";"Data Analyst";"No";"41k-65k";"Tech";"Python";8;6;6;8;7;8;"Neither easy nor difficult";"Better Salary";"Male";24;"United States";"Bachelors";"Hispanic or Latino"
"62a75f1b575fa3a5ae8e0010";"2022-06-13";"12:00:00";"00:01:08";"Database Developer";"Yes";"0-40k";"Tech";"Python";5;9;7;7;6;9;"Easy";"Better Salary";"Male";23;"India";"Bachelors";"Asian or Asian American"
"62a764ffd8c00e9f541f3cc3";"2022-06-13";"12:25:00";"00:01:21";"Data Analyst";"No";"0-40k";"Tech";"Python";7;9;8;8;4;2;"Neither easy nor difficult";"Better Salary";"Male";26;"India";"Bachelors";"Asian or Asian American"
"62a76c962e54c9003e588661";"2022-06-13";"12:57:00";"00:02:01";"Data Analyst";"No";"41k-65k";"Other";"SQL";5;6;6;2;2;3;"Neither easy nor difficult";"Better Salary";"Male";32;"Other";"Bachelors";"Black or African American"
"62a772da575fa3a5ae8e2a4a";"2022-06-13";"13:24:00";"00:02:52";"Other";"No";"0-40k";"Telecommunication";"Python";4;3;2;0;0;0;"Neither easy nor difficult";"Good Work/Life Balance";"Male";35;"Other";"Bachelors";"White or Caucasian"
"62a7738a2e54c9003e589598";"2022-06-13";"13:27:00";"00:01:18";"Data Analyst";"Yes";"106k-125k";"Healthcare";"Python";4;3;4;2;2;2;"Easy";"Good Work/Life Balance";"Male";41;"United States";"High School";"White or Caucasian"
"62a77967f8d5efcc22fd4c81";"2022-06-13";"13:52:00";"00:00:59";"Data Analyst";"No";"41k-65k";"Education";"Python";4;9;8;8;6;7;"Neither easy nor difficult";"Better Salary";"Male";25;"United States";"Masters";"White or Caucasian"
"62a77a37f8d5efcc22fd4e47";"2022-06-13";"13:56:00";"00:01:04";"Data Analyst";"Yes";"0-40k";"Construction";"Python";0;0;0;0;0;0;"Very Difficult";"Better Salary";"Female";28;"United States";"Masters";"Asian or Asian American"
"62a77cb7b4da29969c68743a";"2022-06-13";"14:06:00";"00:00:50";"Data Analyst";"Yes";"41k-65k";"Agriculture";"Python";3;6;5;5;5;6;"Neither easy nor difficult";"Better Salary";"Male";29;"United States";"Bachelors";"White or Caucasian"
"62a78743f8f75616458ab6bb";"2022-06-13";"14:51:00";"00:01:30";"Student/Looking/None";"No";"0-40k";"Telecommunication";"Python";8;10;6;7;8;8;"Neither easy nor difficult";"Better Salary";"Male";19;"United States";"High School";"White or Caucasian"
"62a789015d257a28a3132977";"2022-06-13";"14:59:00";"00:01:25";"Data Analyst";"Yes";"41k-65k";"Other";"Python";5;6;9;6;7;10;"Neither easy nor difficult";"Better Salary";"Male";27;"India";"Bachelors";"Asian or Asian American"
"62a78f3bf408bae018f2ef51";"2022-06-13";"15:25:00";"00:01:33";"Student/Looking/None";"Yes";"0-40k";"Finance";"Python";8;9;9;7;8;8;"Neither easy nor difficult";"Better Salary";"Male";25;"Other";"Bachelors";"White or Caucasian"
"62a7988bbae91e4b8b88b8ee";"2022-06-13";"16:05:00";"00:01:46";"Data Analyst";"Yes";"41k-65k";"Other";"Python";6;10;10;10;10;8;"Difficult";"Better Salary";"Female";26;"Canada";"Masters";"Asian or Asian American"
"62a79c9c2e54c9003e58f0d5";"2022-06-13";"16:22:00";"00:02:42";"Data Analyst";"Yes";"0-40k";"Healthcare";"Python";3;4;5;5;4;5;"Difficult";"Good Work/Life Balance";"Male";25;"Other";"Bachelors";"White or Caucasian"
"62a7b0ae0f8c8599d5b51cd0";"2022-06-13";"17:48:00";"00:00:50";"Data Analyst";"Yes";"0-40k";"Other";"Python";6;6;9;9;10;10;"Neither easy nor difficult";"Remote Work";"Male";25;"Other";"Bachelors";"White or Caucasian"
"62a7b283f8d5efcc22fdc189";"2022-06-13";"17:56:00";"00:01:57";"Data Analyst";"Yes";"0-40k";"Healthcare";"R";2;3;4;3;3;5;"Neither easy nor difficult";"Good Work/Life Balance";"Male";26;"Other";"Bachelors";"Black or African American"
"62a7b296f8d5efcc22fdc1ef";"2022-06-13";"17:56:00";"00:01:07";"Data Analyst";"Yes";"125k-150k";"Education";"Python";8;8;7;6;7;9;"Neither easy nor difficult";"Good Culture";"Male";35;"United States";"Bachelors";"White or Caucasian"
"62a7bd0e5d257a28a313855c";"2022-06-13";"18:41:00";"00:01:23";"Data Analyst";"Yes";"86k-105k";"Other";"Python";6;7;7;6;7;6;"Difficult";"Remote Work";"Male";29;"United States";"Masters";"Black or African American"
"62a7be5e5d257a28a313876a";"2022-06-13";"18:46:00";"00:01:45";"Data Analyst";"Yes";"86k-105k";"Tech";"Python";7;6;5;4;3;6;"Neither easy nor difficult";"Better Salary";"Female";41;"United States";"Associates";"Hispanic or Latino"
"62a7ce44575fa3a5ae8ece5f";"2022-06-13";"19:54:00";"00:01:15";"Student/Looking/None";"No";"0-40k";"Education";"Python";0;6;4;5;2;4;"Very Difficult";"Remote Work";"Female";22;"United States";"Bachelors";"Hispanic or Latino"
"62a7e1380f8c8599d5b55fcf";"2022-06-13";"21:15:00";"00:02:30";"Data Analyst";"Yes";"66k-85k";"Healthcare";"none";2;6;6;4;3;3;"Difficult";"Better Salary";"Male";35;"United States";"Bachelors";"Hispanic or Latino"
"62a7e2d024a26260273e4448";"2022-06-13";"21:22:00";"00:02:04";"Data Analyst";"Yes";"66k-85k";"Finance";"Python";4;3;4;4;4;6;"Very Difficult";"Better Salary";"Male";30;"Other";"Bachelors";"Asian or Asian American"
"62a7ed9c0f8c8599d5b57132";"2022-06-13";"22:08:00";"00:01:13";"Data Engineer";"No";"150k-225k";"Real Estate";"Python";4;6;3;2;3;3;"Neither easy nor difficult";"Good Culture";"Male";37;"Canada";"Bachelors";"Asian or Asian American"
"62a7f09a0f8c8599d5b57526";"2022-06-13";"22:21:00";"00:03:15";"Data Analyst";"Yes";"66k-85k";"Other";"Python";6;7;7;5;5;9;"Difficult";"Better Salary";"Female";28;"United States";"Masters";"Black or African American"
"62a7fb02f8d5efcc22fe2486";"2022-06-13";"23:05:00";"00:00:58";"Data Analyst";"No";"86k-105k";"Real Estate";"Python";7;5;6;6;4;6;"Neither easy nor difficult";"Good Culture";"Male";23;"United States";"High School";"White or Caucasian"
"62a816907dc029e2d6725a33";"2022-06-14";"01:03:00";"00:01:54";"Student/Looking/None";"No";"0-40k";"Finance";"Python";3;4;8;5;5;3;"Neither easy nor difficult";"Better Salary";"Male";26;"United States";"High School";"Asian or Asian American"
"62a84764bc6861bf317d7b86";"2022-06-14";"04:31:00";"00:01:22";"Data Analyst";"No";"66k-85k";"Other";"Python";2;4;4;3;4;4;"Neither easy nor difficult";"Good Work/Life Balance";"Male";25;"Other";"Bachelors";"Native Hawaiian or other Pacific Islander"
"62a84f9af408bae018f41e34";"2022-06-14";"05:06:00";"00:01:27";"Data Analyst";"No";"0-40k";"Tech";"Python";0;1;2;1;1;1;"Neither easy nor difficult";"Remote Work";"Male";23;"India";"Bachelors";"Asian or Asian American"
"62a85803f8d5efcc22fea92f";"2022-06-14";"05:42:00";"00:02:53";"Student/Looking/None";"Yes";"0-40k";"Other";"none";0;1;0;0;0;0;"Neither easy nor difficult";"Good Culture";"Male";53;"Other";"Bachelors";"Black or African American"
"62a8592f7dc029e2d672c0a8";"2022-06-14";"05:47:00";"00:01:37";"Data Engineer";"Yes";"0-40k";"Tech";"Python";4;6;6;3;7;9;"Neither easy nor difficult";"Better Salary";"Female";33;"Other";"Bachelors";"White or Caucasian"
"62a8643bcec54911e9d14297";"2022-06-14";"06:34:00";"00:04:29";"Student/Looking/None";"Yes";"0-40k";"Finance";"R";3;5;5;4;5;6;"Difficult";"Better Salary";"Male";39;"Other";"High School";"Black or African American"
"62a8665c5d257a28a31474f7";"2022-06-14";"06:43:00";"00:01:05";"Data Analyst";"Yes";"0-40k";"Healthcare";"none";6;7;5;7;7;9;"Difficult";"Better Salary";"Female";22;"United Kingdom";"Bachelors";"White or Caucasian"
"62a868c5cf2555431737094b";"2022-06-14";"06:53:00";"00:01:34";"Data Analyst";"No";"41k-65k";"Finance";"Python";4;7;7;7;5;5;"Easy";"Better Salary";"Male";24;"Other";"Bachelors";"White or Caucasian"
"62a88e9ff8d5efcc22ff1eb6";"2022-06-14";"09:35:00";"00:01:36";"Data Architect";"No";"86k-105k";"Other";"Python";5;1;3;1;4;5;"Difficult";"Good Work/Life Balance";"Male";31;"Canada";"High School";"White or Caucasian"
"62a89e365d257a28a314fd36";"2022-06-14";"10:41:00";"00:00:53";"Data Analyst";"Yes";"0-40k";"Other";"Python";0;0;0;0;0;0;"Very Difficult";"Better Salary";"Male";25;"Other";"Bachelors";"Asian or Asian American"
"62a8b6ffbae91e4b8b8aa5c2";"2022-06-14";"12:27:00";"00:02:07";"Student/Looking/None";"No";"0-40k";"Tech";"R";4;7;7;6;6;6;"Neither easy nor difficult";"Better Salary";"Male";25;"India";"Bachelors";"Asian or Asian American"
"62a8bf9e575fa3a5ae907617";"2022-06-14";"13:04:00";"00:02:07";"Data Analyst";"No";"0-40k";"Tech";"Python";3;4;4;4;2;0;"Neither easy nor difficult";"Good Work/Life Balance";"Male";23;"India";"Bachelors";"Asian or Asian American"
"62a8cd29bc6861bf317ea9a2";"2022-06-14";"14:02:00";"00:01:56";"Other";"Yes";"41k-65k";"Other";"SQL";6;7;7;7;7;6;"Neither easy nor difficult";"Other";"Male";23;"India";"Bachelors";"Asian or Asian American"
"62a8f477f408bae018f5869d";"2022-06-14";"16:49:00";"00:01:35";"Data Analyst";"No";"86k-105k";"Healthcare";"Python";8;9;8;8;8;9;"Difficult";"Better Salary";"Male";40;"United States";"High School";"White or Caucasian"
"62a8fcf5cf25554317384604";"2022-06-14";"17:26:00";"00:02:02";"Data Analyst";"No";"41k-65k";"Other";"C/C++";5;6;6;2;0;4;"Neither easy nor difficult";"Better Salary";"Male";29;"United States";"Bachelors";"Hispanic or Latino"
"62a8fe9abc6861bf317f0c01";"2022-06-14";"17:33:00";"00:03:16";"Data Analyst";"Yes";"0-40k";"Tech";"Python";1;7;5;5;4;4;"Difficult";"Better Salary";"Male";28;"India";"Bachelors";"Indian"
"62a9024d18134ddc75d6e76d";"2022-06-14";"17:49:00";"00:01:44";"Data Analyst";"Yes";"0-40k";"Healthcare";"R";3;6;6;4;6;3;"Very Easy";"Better Salary";"Female";28;"United Kingdom";"Masters";"Black or African American"
"62a95253bae91e4b8b8b91d9";"2022-06-14";"23:30:00";"00:01:02";"Student/Looking/None";"Yes";"0-40k";"Telecommunication";"Python";0;3;3;4;5;5;"Difficult";"Good Work/Life Balance";"Female";26;"India";"Masters";"Asian or Asian American"
"62a960567dc029e2d6749dd8";"2022-06-15";"00:30:00";"00:02:43";"Data Engineer";"No";"41k-65k";"Construction";"Python";6;8;8;5;5;5;"Neither easy nor difficult";"Better Salary";"Male";30;"Other";"Masters";"White or Caucasian"
"62a9612bf8d5efcc22007c09";"2022-06-15";"00:33:00";"00:01:26";"Data Analyst";"Yes";"66k-85k";"Education";"SQL";5;9;7;9;8;9;"Neither easy nor difficult";"Better Salary";"Male";27;"Other";"Bachelors";"Asian or Asian American"
"62a962380f8c8599d5b7e3fb";"2022-06-15";"00:38:00";"00:01:24";"Data Analyst";"Yes";"0-40k";"Other";"none";2;0;5;3;0;3;"Very Difficult";"Remote Work";"Male";28;"Other";"Bachelors";"Black or African American"
"62a993537dc029e2d674e9b5";"2022-06-15";"04:07:00";"00:02:08";"Data Analyst";"No";"66k-85k";"Education";"Python";3;3;5;3;3;4;"Neither easy nor difficult";"Good Work/Life Balance";"Female";38;"Other";"Masters";"Black or African American"
"62a9bb81bc6861bf3180079c";"2022-06-15";"06:59:00";"00:01:56";"Data Analyst";"No";"0-40k";"Finance";"Python";2;6;5;5;6;6;"Easy";"Good Culture";"Male";22;"Other";"Bachelors";"White or Caucasian"
"62a9c880f408bae018f6aa1b";"2022-06-15";"07:54:00";"00:01:32";"Data Analyst";"Yes";"86k-105k";"Other";"Python";7;8;9;9;9;9;"Difficult";"Better Salary";"Male";34;"United States";"Bachelors";"Hispanic or Latino"
